anio,indicador,tamano_empresa,valor,indicador_std
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,5.72,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,26.67,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,14.04,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,14.23,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,3.91,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,24.31,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,9.34,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,21.04,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,5.71,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,18.69,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,13.83,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,10.26,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,1.37,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,14.63,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,8.12,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,9.94,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,2.42,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,37.64,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,4.02,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,10.2,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,2.65,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,25.84,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,7.49,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,5.96,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,8.82,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,70.81,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,4.07,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,0.6,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,17.24,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,21.71,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,7.22,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,27.5,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,18.87,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,24.65,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,6.23,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,22.81,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,19.9,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,15.96,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,3.69,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,26.15,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,13.62,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,87.31,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,43.76,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,47.53,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,86.71,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,21.27,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,12.97,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,39.65,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,18.14,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,7.2,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,58.13,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,7.17,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,1.99,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,29.18,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,6.72,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,7.14,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,8.64,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,43.34,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,5.71,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_10_a_49,23.75,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,11.21,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,38.96,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_10_a_49,23.22,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,29.22,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,13.97,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,36.73,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,19.34,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,33.67,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,15.02,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,34.87,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,15.13,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,47.3,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,19.74,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,36.09,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,22.06,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,35.74,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,13.22,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,33.93,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,15.73,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,20.84,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,6.37,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,18.03,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,3.4,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,27.15,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,18.63,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,48.36,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,13.82,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,8.05,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,6.16,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,21.55,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,1.14,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,0.61,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,55.07,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,31.3,pct_empresas_venden_ecommerce
2017,L.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,14.77,pct_ventas_ecommerce_sobre_total
2017,L.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,38.09,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2017,L.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,24.52,pct_empresas_venden_web_apps
2017,L.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,35.6,pct_empresas_venden_ecommerce
